,householdsize,PctUnemployed,medIncome,PolicReqPerOffic,TotalPctDiv,PctNotHSGrad,violent_crime_occurence
1526,2.75,13.21,20347,0.0,13.46,46.34,1
1527,3.27,7.66,31605,0.0,9.89,39.95,1
1528,2.29,4.58,32393,0.0,15.35,14.49,1
1529,2.67,5.48,42474,0.0,8.04,13.7,0
1530,2.68,8.38,16305,0.0,12.48,35.87,1
1531,2.79,6.05,38514,230.7,7.99,21.02,0
1532,2.8,3.83,47106,0.0,7.33,20.84,0
1533,2.7,6.2,35684,0.0,14.69,22.7,1
1534,2.26,6.59,23695,0.0,13.79,28.73,1
1535,2.57,8.58,26787,0.0,16.32,27.75,1
1536,2.64,7.84,24495,552.4,14.35,24.84,1
1537,3.81,5.32,42032,0.0,6.01,5.85,0
1538,2.48,5.28,36584,368.7,12.02,26.18,0
1539,2.55,2.36,31061,0.0,7.92,25.05,0
1540,2.8,3.47,51988,0.0,8.01,10.4,0
1541,2.48,3.72,20518,0.0,12.83,40.87,0
1542,2.73,6.87,21427,0.0,12.22,28.73,1
1543,2.65,2.82,36652,0.0,11.53,18.89,1
1544,3.06,8.25,36710,0.0,10.17,23.11,0
1545,2.57,11.6,21529,0.0,17.87,23.91,1
1546,2.73,3.39,38785,0.0,8.96,9.84,0
1547,2.6,5.68,32141,0.0,9.16,20.44,0
1548,2.61,8.88,23627,173.6,13.25,28.5,1
1549,2.66,5.62,27591,0.0,13.96,23.89,1
1550,2.5,5.41,20196,0.0,11.45,30.57,0
1551,2.71,7.07,22684,0.0,9.91,35.28,0
1552,2.29,2.36,67723,0.0,11.96,4.05,0
1553,1.96,5.82,26703,0.0,7.72,24.0,0
1554,2.75,9.63,25058,0.0,10.88,27.43,0
1555,2.98,5.03,52798,0.0,7.9,8.82,0
1556,2.82,4.38,40885,0.0,8.12,15.31,0
1557,2.59,3.58,25366,0.0,13.06,28.58,0
1558,2.53,3.5,34922,0.0,8.83,10.91,0
1559,3.01,3.28,58756,0.0,6.64,14.19,0
1560,2.5,4.14,36532,0.0,10.77,17.33,0
1561,2.45,7.55,21321,0.0,10.19,24.37,0
1562,2.88,4.19,51231,340.1,10.71,13.4,0
1563,2.59,2.41,46259,0.0,8.58,5.1,0
1564,3.5,8.22,19185,0.0,5.65,15.29,0
1565,2.51,7.65,32846,0.0,7.63,38.64,0
1566,2.74,3.5,54305,0.0,8.25,10.22,0
1567,2.88,10.86,25719,379.9,14.92,41.82,1
1568,2.16,5.41,27538,0.0,16.1,22.92,1
1569,2.53,7.32,22469,0.0,13.49,25.01,0
1570,3.03,6.97,35083,0.0,12.82,25.12,1
1571,2.73,3.27,42315,0.0,6.59,15.08,0
1572,2.47,9.67,22405,0.0,10.72,26.85,0
1573,3.06,6.8,16478,0.0,5.96,13.14,0
1574,2.67,8.52,21085,0.0,13.64,28.75,1
1575,2.8,7.45,37092,0.0,7.69,31.08,0
1576,3.33,7.57,33084,0.0,12.77,31.87,1
1577,2.43,4.39,34835,0.0,12.37,19.58,0
1578,3.53,6.59,33482,0.0,8.53,43.22,1
1579,2.64,3.63,24604,0.0,12.21,23.53,0
1580,2.4,5.2,32194,0.0,11.87,21.38,1
1581,2.43,7.03,30727,193.4,15.03,26.85,1
1582,2.91,6.63,40936,0.0,13.12,17.42,1
1583,2.55,4.41,28223,0.0,8.79,16.58,0
1584,2.95,2.15,65522,0.0,5.73,11.44,0
1585,2.69,4.12,32436,0.0,10.54,23.03,0
1586,2.59,7.05,23078,0.0,11.67,28.02,1
1587,3.85,3.67,33273,0.0,8.66,13.65,0
1588,2.63,5.36,40776,0.0,9.58,22.83,0
1589,2.27,6.12,36879,0.0,13.32,23.97,0
1590,2.81,2.75,74124,0.0,6.55,9.03,0
1591,2.41,4.25,42894,712.5,12.55,14.73,0
1592,2.95,5.93,40982,0.0,7.93,18.49,0
1593,2.46,11.53,19099,0.0,14.4,32.98,1
1594,2.57,7.11,35974,0.0,9.96,24.83,0
1595,2.55,5.31,26674,0.0,10.91,35.79,1
1596,2.83,2.24,65976,0.0,4.9,6.02,0
1597,2.35,4.59,43490,0.0,7.28,16.24,1
1598,2.8,6.58,40327,0.0,10.84,26.45,1
1599,2.58,5.43,29044,0.0,8.14,5.02,0
1600,2.84,3.31,89395,0.0,5.78,6.27,0
1601,2.74,11.14,13804,0.0,12.35,46.75,1
1602,4.38,12.46,25961,0.0,9.89,59.08,1
1603,2.36,5.62,29737,942.7,12.65,9.68,1
1604,2.43,7.47,20185,0.0,14.88,39.18,1
1605,2.53,9.13,22275,1067.6,17.06,30.13,1
1606,3.04,4.52,40404,0.0,10.35,12.71,0
1607,3.11,4.24,41081,0.0,9.44,9.23,0
1608,2.8,4.56,39618,0.0,11.02,22.02,0
1609,2.58,12.16,22647,548.5,11.75,50.34,1
1610,2.9,3.91,38725,0.0,8.94,22.79,0
1611,3.31,7.32,35788,452.1,12.05,31.47,1
1612,2.87,4.54,38124,0.0,11.72,14.24,0
1613,2.44,6.34,31649,0.0,9.37,39.87,0
1614,2.51,5.71,24472,0.0,10.23,29.41,0
1615,2.46,7.65,34344,187.2,9.14,22.12,1
1616,2.24,4.8,26473,928.8,13.98,19.78,1
1617,2.72,7.5,20565,0.0,11.11,35.69,1
1618,2.44,4.6,30366,0.0,10.32,17.59,0
1619,2.82,5.09,38250,0.0,9.68,26.5,0
1620,1.94,6.7,22649,0.0,4.62,34.37,0
1621,3.2,3.32,44358,0.0,6.38,14.77,0
1622,2.89,5.05,46470,276.1,7.22,19.34,0
1623,2.58,5.48,39925,0.0,8.05,21.26,0
1624,2.9,3.23,45538,0.0,5.64,13.0,0
1625,2.63,6.4,25236,431.6,15.59,18.46,0
1626,2.34,6.05,20927,0.0,8.93,28.34,0
1627,2.48,9.01,22279,557.0,14.13,27.15,0
1628,2.43,5.88,31954,394.4,8.96,29.95,0
1629,2.57,9.34,28553,421.7,12.04,26.81,1
1630,3.0,3.96,69917,0.0,8.81,7.21,0
1631,2.78,4.85,45516,406.9,8.18,22.57,0
1632,2.7,5.88,32711,0.0,15.91,27.66,1
1633,2.65,4.08,50095,0.0,5.6,19.18,0
1634,3.32,17.59,17645,0.0,8.04,48.47,0
1635,3.12,4.41,48758,0.0,7.73,16.6,0
1636,2.8,6.17,36090,0.0,11.45,19.15,0
1637,2.89,5.16,50448,0.0,8.46,17.15,0
1638,4.51,8.83,19836,0.0,19.1,39.3,0
1639,2.51,4.75,19950,0.0,11.68,34.23,1
1640,2.76,3.48,67389,0.0,6.43,6.04,0
1641,2.46,5.05,36626,0.0,11.03,9.66,0
1642,2.69,4.99,39975,0.0,12.89,13.08,1
1643,3.7,8.44,34383,0.0,10.54,47.73,1
1644,2.45,4.76,38432,0.0,10.45,23.93,0
1645,2.72,4.14,42016,0.0,8.08,10.4,0
1646,2.5,6.18,29426,0.0,12.7,11.75,0
1647,2.6,9.19,19030,0.0,13.21,35.08,0
1648,2.76,5.53,25149,0.0,15.72,29.35,0
1649,2.59,6.42,42948,568.0,9.62,13.9,1
1650,2.51,5.77,36121,0.0,10.47,13.67,0
1651,2.25,3.32,46352,0.0,15.0,9.6,0
1652,2.73,7.18,15917,0.0,8.9,27.22,1
1653,2.58,6.07,23156,0.0,9.45,18.06,1
1654,2.57,5.27,23483,0.0,14.24,25.2,0
1655,2.73,7.55,24346,372.3,13.35,30.51,1
1656,2.77,7.44,21160,0.0,10.43,40.17,1
1657,3.01,4.57,46539,225.7,11.63,18.34,0
1658,2.35,11.52,15732,0.0,14.53,35.7,1
1659,2.68,3.41,28687,324.3,13.96,19.12,0
1660,2.61,3.64,30650,0.0,8.24,25.05,0
1661,2.36,3.42,42489,0.0,16.41,11.4,0
1662,2.35,9.11,19775,0.0,12.53,30.89,1
1663,2.39,6.09,24325,0.0,14.98,18.0,0
1664,2.62,8.18,28993,0.0,12.06,27.39,0
1665,2.52,2.23,34727,0.0,12.96,11.47,1
1666,3.13,9.46,22176,0.0,9.05,28.93,1
1667,2.81,7.29,32633,0.0,10.45,29.68,1
1668,2.95,6.05,35039,0.0,10.77,28.76,0
1669,2.44,6.82,22191,0.0,15.71,38.11,0
1670,2.63,5.8,38859,68.6,6.86,21.0,1
1671,2.75,2.61,48125,0.0,7.05,4.76,0
1672,3.2,17.0,21401,0.0,12.56,47.5,1
1673,2.43,7.87,22378,0.0,8.88,21.76,0
1674,3.07,5.01,43861,0.0,8.96,16.58,0
1675,2.6,4.93,36855,0.0,11.19,12.88,0
1676,2.64,4.54,40718,0.0,9.55,11.9,0
1677,3.01,4.87,46193,0.0,10.78,14.0,0
1678,2.9,4.96,33791,0.0,10.88,25.86,0
1679,2.45,7.93,19749,0.0,15.19,42.63,0
1680,2.95,8.37,24788,0.0,12.15,28.82,0
1681,2.52,6.24,34909,501.8,9.3,24.11,0
1682,2.45,7.84,20411,0.0,11.83,23.1,0
1683,2.68,5.67,36644,0.0,10.75,21.95,0
1684,2.67,5.36,36979,0.0,7.76,17.19,0
1685,2.71,8.68,17682,0.0,14.42,40.94,1
1686,2.62,5.2,28513,574.9,14.64,23.13,1
1687,2.63,2.61,41491,0.0,7.73,15.13,0
1688,2.74,4.44,29042,0.0,11.78,24.39,0
1689,3.05,2.9,55050,0.0,6.87,9.95,0
1690,2.97,11.51,17897,0.0,13.82,42.28,1
1691,3.18,5.43,41533,0.0,10.26,21.19,1
1692,2.68,9.19,27101,0.0,10.75,31.18,1
1693,3.24,17.23,21198,0.0,11.22,46.07,1
1694,2.89,4.45,51692,0.0,7.07,10.17,0
1695,2.66,5.34,29080,0.0,9.62,24.58,0
1696,2.88,3.94,46587,0.0,9.32,15.42,0
1697,2.62,4.5,27871,0.0,12.67,23.94,0
1698,2.6,8.24,20277,0.0,12.13,33.01,0
1699,2.88,6.58,40268,0.0,7.78,30.57,0
1700,2.82,11.51,17811,0.0,8.86,48.48,1
1701,2.8,5.86,27236,0.0,12.64,30.97,1
1702,2.54,5.25,23534,0.0,12.52,38.35,0
1703,2.52,5.64,25322,0.0,11.04,26.26,0
1704,3.19,2.76,59285,0.0,4.66,8.68,0
1705,2.96,28.94,8866,0.0,18.77,52.61,0
1706,2.7,7.44,21920,0.0,12.12,37.64,1
1707,2.56,10.79,21522,0.0,15.01,28.85,0
1708,2.53,4.81,45739,0.0,12.96,10.4,1
1709,2.59,4.78,35479,0.0,13.52,19.24,1
1710,2.49,5.78,24517,0.0,15.73,38.15,1
1711,2.67,8.36,25859,0.0,13.15,27.57,0
1712,2.35,5.14,25670,0.0,15.85,22.88,1
1713,2.49,7.15,29354,0.0,12.71,28.15,1
1714,3.18,3.55,60651,0.0,8.58,9.37,0
1715,3.05,4.73,31193,0.0,12.58,14.0,0
1716,2.77,10.83,29054,593.1,11.36,34.32,1
1717,2.52,4.46,27325,0.0,11.41,19.15,0
1718,2.49,6.43,25223,0.0,12.11,28.26,1
1719,2.41,3.4,37080,0.0,11.78,11.54,1
1720,2.76,5.87,23634,0.0,14.82,30.19,1
1721,2.52,5.25,27647,0.0,9.31,24.6,0
1722,2.65,7.63,26540,481.0,12.6,28.02,1
1723,2.72,9.34,25656,355.6,12.76,30.39,0
1724,2.55,8.74,25828,0.0,15.71,19.01,1
1725,2.54,6.66,23194,0.0,14.19,26.22,1
1726,2.94,2.09,56543,0.0,6.39,12.41,0
1727,2.51,3.94,22146,0.0,9.93,24.31,0
1728,3.19,2.34,52212,0.0,7.99,14.01,0
1729,2.78,4.97,45405,0.0,8.85,10.0,0
1730,2.5,31.23,9805,20.8,22.23,43.44,0
1731,2.66,3.05,42176,0.0,8.22,16.86,0
1732,2.75,5.21,25258,0.0,12.97,35.12,0
1733,2.25,6.68,27239,422.6,16.74,25.83,1
1734,2.84,7.84,22092,0.0,7.72,25.19,0
1735,2.77,3.78,53396,0.0,7.65,9.43,0
1736,2.54,5.17,35425,0.0,11.74,23.48,1
1737,2.76,9.78,25197,0.0,11.26,17.17,0
1738,2.82,4.0,50275,0.0,5.49,12.08,0
1739,2.76,5.62,31768,0.0,10.16,19.62,0
1740,2.77,5.34,34726,0.0,13.08,16.94,0
1741,2.53,4.55,30512,0.0,15.5,13.86,0
1742,3.02,4.15,41095,0.0,8.06,20.93,0
1743,2.9,2.88,53905,349.4,8.86,6.78,0
1744,2.33,3.45,38437,0.0,15.07,8.07,0
1745,2.46,5.76,36289,0.0,8.6,15.97,0
1746,2.52,5.49,31741,0.0,14.39,20.85,1
1747,2.67,9.18,21301,0.0,12.69,21.07,1
1748,2.62,3.26,46508,0.0,6.98,14.97,0
1749,3.15,5.17,28734,0.0,15.55,35.63,1
1750,2.33,6.41,22750,0.0,12.94,32.08,1
1751,2.83,4.59,50228,0.0,8.93,17.95,0
1752,2.85,6.62,48986,0.0,8.53,7.03,0
1753,2.67,5.81,25029,2162.5,17.1,29.16,1
1754,2.97,6.18,25773,0.0,12.28,41.17,1
1755,2.89,3.68,48219,0.0,9.99,12.15,0
1756,2.58,9.2,19005,0.0,10.82,14.36,0
1757,3.15,4.96,50987,0.0,6.42,10.12,0
1758,2.6,5.66,24055,420.4,12.89,33.07,1
1759,2.83,12.87,16853,0.0,11.15,41.04,1
1760,2.47,8.71,22532,0.0,14.45,28.83,0
1761,2.34,8.21,20891,247.1,12.76,26.12,0
1762,2.33,7.23,21904,0.0,12.63,29.76,0
1763,3.07,5.12,50684,0.0,6.27,20.92,0
1764,2.56,6.58,27042,764.6,14.9,17.72,0
1765,2.6,8.83,20478,0.0,14.99,40.9,1
1766,2.45,7.39,26867,0.0,8.02,22.32,0
1767,2.24,14.17,14839,0.0,11.54,35.82,1
1768,2.5,6.56,20364,0.0,12.01,32.93,0
1769,2.41,7.46,24685,0.0,14.17,20.41,0
1770,2.84,8.9,31701,531.0,13.72,25.21,1
1771,2.35,6.09,24966,0.0,13.24,34.99,1
1772,2.65,6.44,25344,0.0,7.27,30.9,0
1773,2.45,8.93,20825,464.2,16.29,29.99,1
1774,2.45,7.05,31394,0.0,12.89,22.16,0
1775,2.79,2.86,86674,0.0,6.59,5.01,0
1776,2.57,5.12,36693,0.0,9.87,16.57,0
1777,2.3,3.35,33120,0.0,10.72,20.55,0
1778,3.16,4.9,40679,0.0,10.72,17.65,0
1779,3.02,4.29,24636,0.0,4.76,4.86,0
1780,2.29,7.93,18627,0.0,18.25,27.29,1
1781,2.76,3.69,56115,0.0,8.46,8.6,0
1782,2.75,5.8,41919,0.0,7.62,19.43,0
1783,2.09,3.5,41472,303.9,14.47,13.09,1
1784,2.52,4.88,27065,0.0,11.27,26.53,1
1785,2.55,2.11,39887,266.4,12.8,17.31,0
1786,3.08,3.14,48121,0.0,7.67,9.43,0
1787,2.56,5.15,43172,0.0,7.44,20.49,0
1788,2.55,10.15,23887,0.0,17.28,27.43,1
1789,3.84,18.14,16922,0.0,8.68,59.01,0
1790,2.3,6.05,27352,318.8,13.22,27.12,1
1791,2.41,9.07,20747,41.4,11.66,27.55,1
1792,2.45,3.46,43888,0.0,6.95,19.99,0
1793,2.66,3.33,31270,0.0,12.31,23.54,0
1794,2.35,4.11,34183,0.0,7.82,13.26,0
1795,2.47,4.71,39905,820.4,7.93,27.14,0
1796,2.87,7.16,39886,0.0,9.47,15.79,1
1797,2.6,5.64,26826,0.0,9.49,8.55,0
1798,2.56,4.91,37082,0.0,7.38,23.89,0
1799,3.77,8.41,29770,0.0,8.81,46.16,1
1800,2.37,6.19,23579,0.0,14.49,9.95,0
1801,2.75,4.8,41670,0.0,10.06,14.97,1
1802,2.18,4.61,27708,0.0,18.04,21.69,1
1803,2.44,11.23,19343,0.0,14.85,36.54,0
1804,2.94,8.0,21433,0.0,9.99,37.63,1
1805,2.55,7.74,29116,0.0,13.3,22.98,1
1806,2.98,5.23,50679,0.0,6.7,12.24,0
1807,2.14,8.8,22709,0.0,15.18,19.13,1
1808,3.2,13.32,19017,0.0,9.11,52.26,0
1809,2.5,10.22,25306,527.3,15.85,23.41,0
1810,3.48,6.5,26875,0.0,10.29,13.46,0
1811,2.25,6.34,29683,666.2,14.29,26.27,1
1812,2.93,2.44,41338,0.0,6.32,22.37,0
1813,3.08,5.41,60566,0.0,5.82,9.51,0
1814,2.46,9.34,27893,0.0,18.43,23.01,1
1815,2.76,4.56,28860,0.0,13.03,26.19,0
1816,2.44,6.38,28415,791.9,17.24,19.0,0
1817,2.41,3.79,33951,0.0,13.57,8.52,0
1818,2.53,6.61,25300,0.0,12.2,22.29,0
1819,2.99,2.83,39261,0.0,8.39,22.15,0
1820,2.65,5.96,24868,0.0,13.2,30.57,0
1821,2.68,3.61,48864,0.0,8.65,20.26,0
1822,2.58,6.76,24915,340.0,13.63,24.28,1
1823,2.37,4.06,30565,0.0,9.26,25.24,0
1824,2.99,9.69,28838,0.0,14.0,29.69,1
1825,2.97,3.53,46756,0.0,7.81,15.07,0
1826,2.56,4.13,38017,0.0,10.84,11.47,0
1827,2.91,5.38,42026,0.0,9.34,15.58,0
1828,2.93,2.95,69904,0.0,5.72,5.62,0
1829,3.21,6.21,39882,405.3,11.61,25.6,1
1830,2.88,2.64,63533,0.0,6.03,10.96,0
1831,4.01,9.65,32128,0.0,9.28,59.31,1
1832,2.92,3.49,51762,0.0,5.65,7.03,0
1833,2.46,8.42,22085,0.0,13.76,33.72,1
1834,2.62,11.58,21040,0.0,12.58,28.3,1
1835,2.8,4.05,61070,0.0,6.24,8.78,0
1836,3.07,10.28,26876,888.5,13.36,33.37,1
1837,2.88,4.35,37245,0.0,10.87,15.41,0
1838,2.54,6.29,28964,0.0,14.59,26.23,0
1839,2.48,2.28,30907,0.0,10.17,29.71,0
1840,2.96,12.35,20078,0.0,10.75,29.49,0
1841,2.62,3.04,38619,0.0,10.75,18.65,1
1842,2.3,6.89,22517,0.0,12.43,16.66,0
1843,3.65,23.83,21054,0.0,8.26,58.07,1
1844,2.54,6.03,25823,0.0,10.3,33.7,1
1845,2.76,3.79,39995,0.0,8.1,18.88,0
1846,2.32,4.64,26728,0.0,13.32,24.3,0
1847,2.81,4.5,48645,393.9,6.69,15.33,0
1848,2.43,8.55,21812,0.0,16.77,20.72,1
1849,2.77,6.23,32895,0.0,13.12,22.05,1
1850,2.01,3.72,35862,0.0,13.3,9.8,1
1851,2.51,5.14,34796,0.0,11.26,16.06,1
1852,2.16,2.78,34417,0.0,10.48,8.19,0
1853,3.05,5.19,32014,0.0,11.24,28.86,1
1854,1.88,2.9,32834,0.0,10.98,13.68,0
1855,2.82,5.86,24234,0.0,10.18,25.67,0
1856,2.33,8.32,19110,0.0,13.02,28.37,1
1857,3.04,5.56,39620,0.0,12.4,24.59,0
1858,2.7,4.37,58947,0.0,7.39,12.2,0
1859,2.8,3.28,46007,0.0,8.71,9.77,0
1860,3.67,9.88,29015,0.0,11.91,49.9,1
1861,2.33,13.48,18370,0.0,10.83,25.74,0
1862,3.07,7.7,21120,0.0,9.52,43.25,0
1863,2.32,3.0,48936,0.0,7.89,5.29,0
1864,2.62,3.88,38410,0.0,10.44,20.42,0
1865,2.52,9.36,28035,0.0,11.66,32.05,1
1866,2.69,3.3,42658,0.0,8.8,12.75,0
1867,2.79,7.38,21105,0.0,13.01,35.44,0
1868,2.66,7.34,25026,0.0,11.62,30.5,0
1869,2.88,4.46,39378,0.0,10.02,12.4,0
1870,2.77,4.23,46426,0.0,8.2,13.47,0
1871,2.46,3.66,46374,0.0,12.51,9.64,0
1872,2.41,7.28,32645,0.0,10.7,21.8,0
1873,2.45,4.78,34054,650.9,14.97,11.82,0
1874,2.75,11.02,16925,787.1,16.93,52.37,1
1875,3.15,4.36,58028,0.0,3.64,14.18,0
1876,2.56,5.3,35545,0.0,8.27,12.82,0
1877,2.72,6.03,23153,0.0,13.03,35.05,1
1878,2.73,7.84,25452,0.0,12.21,29.38,1
1879,2.61,3.85,33253,0.0,10.59,15.74,0
1880,2.71,6.87,24887,0.0,12.89,32.4,1
1881,2.45,1.9,35550,0.0,10.94,7.34,0
1882,2.92,3.05,41129,0.0,11.61,16.76,0
1883,2.5,6.32,27555,837.3,14.37,16.09,1
1884,2.4,2.57,44688,0.0,11.7,9.11,0
1885,2.71,6.78,38180,0.0,8.98,23.28,0
1886,2.5,9.44,18551,0.0,10.29,14.28,0
1887,3.42,4.49,46988,0.0,9.45,22.53,1
1888,2.68,6.91,25369,0.0,12.78,30.1,1
1889,2.54,4.43,37644,0.0,10.83,22.74,0
1890,2.96,1.32,71996,0.0,6.28,2.09,0
1891,2.64,3.11,50475,0.0,8.44,14.32,0
1892,2.79,2.33,79797,0.0,7.15,4.79,0
1893,2.0,5.79,21397,0.0,14.08,27.71,1
1894,2.48,7.32,25532,0.0,11.89,32.44,0
1895,2.3,7.63,21552,0.0,18.69,19.98,1
1896,3.07,8.65,38463,433.0,12.79,28.56,1
1897,2.54,4.13,25053,0.0,11.79,28.14,1
1898,2.79,4.36,43500,0.0,7.83,7.93,1
1899,2.66,7.97,26336,0.0,13.11,24.65,1
1900,2.81,4.6,38789,0.0,10.98,16.88,1
1901,2.86,3.52,40633,0.0,8.88,14.33,0
1902,2.32,16.36,16751,0.0,14.18,43.93,0
1903,2.91,3.85,67833,0.0,6.0,10.31,0
1904,4.94,7.83,42477,0.0,2.9,2.64,0
1905,2.86,4.41,41372,0.0,5.92,15.31,0
1906,2.76,3.79,47643,0.0,7.85,21.56,0
1907,2.34,4.62,27698,0.0,9.7,18.96,0
1908,3.13,3.34,51984,0.0,9.01,7.74,0
1909,3.15,5.3,50471,0.0,10.57,21.37,1
1910,2.23,4.83,27366,0.0,12.8,17.43,0
1911,2.43,3.96,46403,579.9,13.13,12.91,0
1912,2.42,7.05,21766,614.3,14.96,28.38,1
1913,2.63,3.98,56468,0.0,7.91,10.36,0
1914,2.26,4.4,39037,476.7,13.38,9.18,0
1915,3.0,3.62,54935,0.0,5.42,14.61,0
1916,2.7,6.24,31544,394.0,11.95,21.7,0
1917,2.7,2.43,51679,0.0,8.77,12.19,0
1918,3.07,3.1,46875,0.0,7.0,12.2,0
1919,3.24,13.78,17394,0.0,8.78,47.24,0
1920,2.82,4.63,33524,0.0,10.16,12.8,0
1921,3.31,5.83,23415,0.0,6.59,11.25,0
1922,2.41,5.38,25790,0.0,13.73,25.61,0
1923,2.2,3.63,33385,0.0,16.22,10.76,1
1924,2.92,10.05,14816,0.0,6.76,32.16,0
1925,3.04,5.24,38108,0.0,9.08,18.02,1
1926,3.06,4.61,60830,0.0,7.09,11.43,0
1927,2.87,7.35,24244,0.0,10.88,29.57,1
1928,2.88,7.58,28642,0.0,13.15,37.09,1
1929,2.71,5.31,36097,0.0,13.42,12.46,1
1930,3.04,3.57,51524,0.0,7.39,9.84,0
1931,2.48,4.92,30007,0.0,17.29,18.02,0
1932,2.63,3.72,36006,0.0,12.61,15.27,0
1933,2.56,7.94,21932,0.0,16.49,22.27,0
1934,2.87,5.26,25953,0.0,10.14,26.71,0
1935,2.84,5.9,38717,0.0,9.85,24.96,0
1936,2.84,5.14,53761,0.0,8.13,13.56,0
1937,2.55,5.68,30005,0.0,11.86,25.96,0
1938,2.39,5.41,19894,0.0,15.11,30.14,1
1939,2.53,5.51,32295,363.1,12.02,17.99,1
1940,2.46,7.22,23578,321.7,11.6,22.09,1
1941,2.79,6.93,16961,0.0,8.25,24.76,0
1942,2.38,6.39,25893,0.0,13.75,20.82,1
1943,2.63,4.63,36901,0.0,8.62,10.81,0
1944,3.3,10.99,27980,0.0,10.25,46.41,1
1945,2.58,5.06,26826,0.0,9.53,21.78,0
1946,2.84,3.49,68654,0.0,6.49,7.46,0
1947,2.82,2.69,68742,0.0,5.78,8.76,0
1948,2.61,4.72,47853,0.0,9.49,18.6,0
1949,2.51,14.82,13863,0.0,14.12,38.45,1
1950,2.87,4.38,35856,0.0,11.48,7.89,0
1951,2.54,6.73,28539,0.0,13.53,12.38,0
1952,2.92,11.03,31769,0.0,10.97,36.55,1
1953,2.93,5.98,14481,0.0,3.81,6.23,0
1954,2.83,5.03,58559,0.0,4.61,7.55,0
1955,2.68,3.91,53768,0.0,7.61,10.92,0
1956,3.58,5.41,24553,0.0,7.68,9.36,0
1957,2.59,7.4,26111,0.0,9.78,30.94,0
1958,2.69,4.02,34235,0.0,11.73,12.45,0
1959,2.57,4.21,25927,0.0,6.89,25.96,0
1960,2.67,15.73,18956,0.0,17.37,43.45,0
1961,2.68,5.01,27027,0.0,7.63,21.58,0
1962,2.67,5.7,42679,0.0,8.19,13.63,0
1963,3.07,10.04,30876,0.0,12.08,32.86,1
1964,2.88,8.27,25773,545.0,13.22,29.13,1
1965,2.84,1.55,118456,0.0,4.9,1.46,0
1966,2.58,4.4,44167,0.0,8.64,18.15,0
1967,2.69,3.86,40926,0.0,12.51,13.63,0
1968,2.55,7.34,34844,0.0,9.05,24.37,0
1969,2.19,4.64,32018,0.0,11.68,13.72,0
1970,2.39,4.85,33410,0.0,8.25,23.81,0
1971,2.69,5.6,31289,0.0,12.5,17.45,0
1972,2.66,6.59,21077,337.1,10.29,15.16,1
1973,2.52,3.91,41832,366.4,10.27,12.34,0
1974,4.17,8.45,32684,0.0,9.66,49.5,1
1975,2.49,5.01,25291,0.0,15.89,28.27,0
1976,3.0,6.91,34801,72.4,12.41,22.23,1
1977,2.7,5.21,39902,0.0,9.07,21.84,0
1978,3.12,5.5,35460,0.0,11.38,23.51,0
1979,2.66,3.97,44970,0.0,8.07,17.56,0
1980,2.67,4.26,24604,0.0,10.56,26.2,0
1981,2.72,9.32,24123,0.0,12.9,32.49,0
1982,2.51,8.76,22591,0.0,14.12,30.3,1
1983,2.97,6.95,41806,0.0,8.98,25.13,0
1984,2.64,8.59,26361,319.1,13.27,50.1,1
1985,2.55,7.33,24354,718.2,13.7,20.87,1
1986,2.61,5.05,38248,0.0,7.63,32.3,0
1987,2.66,4.77,39690,0.0,8.48,18.67,0
1988,2.61,3.47,29978,0.0,11.6,23.7,0
1989,2.56,5.91,27022,0.0,14.5,18.19,0
1990,2.53,3.0,27123,362.1,10.68,16.75,0
1991,2.42,9.06,20066,0.0,14.23,38.0,0
1992,2.92,4.23,35737,468.6,10.87,22.89,0
1993,2.52,5.27,25035,0.0,13.51,31.81,1
1994,2.63,7.64,24579,0.0,12.23,18.01,0
1995,2.52,2.38,48125,0.0,11.23,14.72,0
1996,4.29,3.28,23815,0.0,7.01,13.48,1
1997,2.54,5.98,32655,0.0,10.09,19.37,0
1998,2.72,4.43,42240,0.0,3.77,21.79,0
1999,2.26,7.34,23584,632.9,13.72,22.75,1
2000,3.04,3.62,95134,0.0,4.98,3.42,0
2001,2.7,7.56,28745,0.0,11.49,22.88,0
2002,2.81,4.32,28975,0.0,11.94,20.57,0
2003,2.61,6.23,31689,0.0,8.79,27.82,0
2004,2.71,2.84,33502,0.0,11.03,17.79,1
2005,2.54,12.38,16769,0.0,13.49,31.12,1
2006,2.95,5.44,52707,0.0,6.57,13.22,0
2007,3.12,5.72,41364,0.0,10.69,24.87,0
2008,2.62,5.61,20396,0.0,11.04,39.1,1
2009,2.43,3.28,40515,0.0,11.95,9.76,0
2010,2.46,11.56,17631,0.0,11.43,30.84,1
2011,2.69,6.17,24906,0.0,12.85,30.88,1
2012,3.82,5.53,41958,0.0,9.3,25.79,1
2013,3.1,9.22,23394,0.0,10.92,32.03,0
2014,2.68,7.33,24601,724.6,14.52,33.36,1
2015,2.71,4.75,36247,0.0,7.36,33.26,0
2016,1.81,7.32,20841,0.0,11.77,32.08,1
2017,2.55,2.2,35483,0.0,12.19,21.3,1
2018,2.67,7.0,26311,186.8,13.32,24.25,1
2019,2.88,3.32,64403,0.0,6.83,8.77,0
2020,2.28,4.93,31171,0.0,15.02,13.32,0
2021,3.2,6.73,31441,0.0,10.97,39.19,1
2022,2.87,2.54,49394,0.0,5.74,9.69,0
